Unnamed: 0,GANomaly,DeepSAD,REPEN,DevNet,PReNet,FEAWAD,XGBOD,LR,NB,SVM,MLP,RF,LGB,XGB,CatB,ResNet,FTTransformer,Meta_baseline_rs,Meta_baseline_ss,Meta_baseline_gt,Meta
"('6_cardio', 3, 5)",0.913594776204396,0.7744580691697354,0.8583956569606317,0.9049770320033408,0.7977677385065108,0.8124976272730724,0.8483163129721726,0.907368740746365,0.6728673930374701,0.8792376902926997,0.7790137048707337,0.7373865836528606,0.7062374245472838,0.8197486807638282,0.9602900421396302,,0.829960897460233,0.5338825405261759,0.633726889639725,0.9810181845791732,0.9305645191906152
"('6_cardio', 3, 10)",0.913404958050188,0.871189400554269,0.9288941194335828,0.9604418966629968,0.9714133859762348,0.9203523024942104,0.963592878022854,0.9626817508826544,0.9672373865836528,0.7978816293990357,0.911316958353897,0.7731862875365401,0.9012945598117004,0.8622489654910596,0.97543753084545,,0.94375688090809,0.537375194563608,0.800159447249535,0.988383128962454,0.9634410234994876
"('6_cardio', 3, 25)",0.9147716487604874,0.913291067157663,0.7695607607911621,0.9767282942940664,0.974564367336092,0.9706541133594018,0.9776773850651076,0.9546714247750654,0.9774875669108992,0.7988307201700772,0.9090771041342394,0.9839793477848222,0.929729319312099,0.9512926616301582,0.9838274932614556,,0.961960441896663,0.5353631221290004,0.7377472381458563,0.9902433468736952,0.9338293914429976
"('6_cardio', 3, 50)",0.9133290307885046,0.9765005125090164,0.8223302076610607,0.974564367336092,0.9764625488781746,0.9713374587145516,0.9927869101400856,0.9678827683079608,0.977316730572112,0.9402452450552372,0.9637826961770624,0.9898826923806991,0.975323639952925,0.9768421851865912,0.9885349834858206,,0.9750958581678753,0.5364261037925667,0.8401731141566379,0.994305455373752,0.9765005125090164
"('12_fault', 1, 5)",0.4044073698708453,0.6830903562797224,0.4149970115121748,0.5419427769548608,0.5232972116109249,0.5202047763831501,0.4917751617681453,0.6503599178815519,0.6953366596502171,0.4447649489358384,0.6243081001013486,0.5301707336087939,0.5182037888828253,0.469679841999948,0.6395493880096671,0.5445544554455446,0.4680751539720901,0.6285049764819001,0.5078220420467243,0.7093890491411345,0.6461630415010005
"('12_fault', 1, 10)",0.4057326992541774,0.6897819703230165,0.4956472025155271,0.6321431355733999,0.601608586055456,0.597138847743042,0.5910384345521167,0.6589355785972297,0.6811153556300511,0.6436683038382578,0.6604168290844833,0.5879395026116785,0.5964631896260492,0.5841779059795744,0.7085054962189132,0.5405135001689145,0.5284685948909852,0.5854707517995894,0.4852134819781191,0.7091421740599256,0.6296873781866377
"('12_fault', 1, 25)",0.3992489800161118,0.6849354226761258,0.5331462280086277,0.6401470855746992,0.6321171487227464,0.619279644499883,0.6824406850133832,0.6432395208024739,0.6115745432810997,0.6061043112185235,0.6456303110626023,0.6392505392271511,0.7064915152932616,0.6682128842805539,0.7682362724461422,0.487994074998051,0.6395493880096671,0.6312985629271589,0.5799095657597255,0.7088952989787168,0.6509316285959305
"('12_fault', 1, 50)",0.4011330266884956,0.7499935032873366,0.4926976949663471,0.724981159533276,0.7088952989787167,0.6989683220290533,0.7839323302408981,0.7177048413502767,0.729580832098958,0.6478781736441361,0.7390270523115304,0.735427873496011,0.7445882383513943,0.7304254047451989,0.8004859541072216,0.5639406460331072,0.6929913463787323,0.7379485980094074,0.6299212598425197,0.7600634079155948,0.7049972713806814
"('12_fault', 2, 5)",0.5702814375925782,0.6012577635716327,0.5271562589329799,0.4750136430965931,0.4725189054338504,0.5124217146124062,0.5231412905070034,0.4977391439931394,0.5295340557677815,0.4062004625659416,0.5559626828824614,0.4892284504040955,0.5384475455419557,0.5463410514279774,0.5014682570619267,0.5240638237052052,0.4778397131051688,0.4523141290507003,0.5182102855954887,0.6527766949923339,0.4989865128245108
"('12_fault', 2, 10)",0.5660975546373536,0.607637535407084,0.4210909279904368,0.5388373483017592,0.5402926119383592,0.5857176268807983,0.633669863049297,0.5762844000935526,0.6343390244536264,0.4484031080273382,0.6312985629271588,0.589836542709389,0.5489722200566512,0.5734908136482939,0.6570645253501729,0.4923208856318703,0.6110093292793847,0.458304098126348,0.5232322444842908,0.6732543333073464,0.5918245367843871
"('12_fault', 2, 25)",0.5650840674618642,0.6481640290013253,0.487084535225176,0.6494113978326966,0.6165900054572386,0.6307528390634339,0.6880408513292274,0.6800109144772746,0.6518021880928251,0.534991294405031,0.6641199553026168,0.6325654218965203,0.6795106676021931,0.6783152724721291,0.7019438164288869,0.4702320625763363,0.6148099061874691,0.4631116654972583,0.4821730204516514,0.7069332917543723,0.6300771809464412
"('12_fault', 2, 50)",0.5687352199786907,0.6769574595254801,0.5019879940749982,0.6244900080559237,0.6368207686910423,0.5868350614589017,0.6704217665861074,0.6870013773030845,0.6572464333047477,0.447025804942699,0.6823237441854422,0.667849068371404,0.6927054910215431,0.682154829656194,0.7224084613185727,0.6278812920662145,0.6460461006730595,0.461169148410904,0.5387463943244719,0.7367661963046698,0.6292066214495464
"('12_fault', 3, 5)",0.4935162807619345,0.6727216028689483,0.5868610483095553,0.605467633377511,0.5756217354018867,0.5413190925391752,0.5891803747303864,0.6777500584704139,0.6128738858137782,0.4067461864296666,0.6608975858215742,0.5819040565473871,0.6181752033471064,0.6033691951872352,0.6852862451599491,0.4850835477248512,0.574634235077051,0.4269639562381435,0.5085496738650243,0.693433122839843,0.6303630363036303
"('12_fault', 3, 10)",0.4926717081156935,0.6826615732439385,0.5392661313375432,0.5966191107299706,0.5851848964424002,0.6335724123593461,0.6575842623632442,0.6691094306281021,0.6487487331410307,0.496075985551311,0.6370546503469244,0.6051882747329851,0.6764637093630623,0.6264130350042878,0.7133260570151503,0.387957693407136,0.6299602401184999,0.426808035134222,0.5218679348249785,0.7032496556742288,0.6355993867103246
"('12_fault', 3, 25)",0.50771809464411,0.7199007302305034,0.5528442608040331,0.6913801616382111,0.6573763675580155,0.6261661599230789,0.7053351004391777,0.6519451157714196,0.6520620565993607,0.368103739507809,0.6953821366388607,0.7116888854239756,0.7082586211377044,0.7064395415919545,0.736870143707284,0.5122657935084847,0.6539525999844078,0.4258725085106936,0.5456069228970142,0.7150281957329592,0.6972791767365714
"('12_fault', 3, 50)",0.5075491801148619,0.7392739273927393,0.6013487175489203,0.7167173410254409,0.7311790234141523,0.6826875600945921,0.7438086328317871,0.7300745822613757,0.6704867337127413,0.6696291676411736,0.7184584600192302,0.7474597853486136,0.7448870871339102,0.739650736727216,0.7500194901379902,0.5948000311842208,0.6809984148021101,0.426275304695824,0.5971908214443491,0.745627712377537,0.6934850965411502
"('17_InternetAds', 1, 5)",0.6364015151515151,0.6551136363636363,0.7110416666666668,0.5842424242424243,0.5830871212121213,0.682121212121212,0.6842234848484849,0.8016098484848484,0.5119318181818182,0.6400094696969697,0.5153977272727273,0.5636363636363636,0.7056723484848485,0.730501893939394,0.8163636363636364,0.4832007575757575,,0.7215530303030304,0.6157386363636363,0.8801515151515152,0.7144318181818182
"('17_InternetAds', 1, 10)",0.6367045454545456,0.6729924242424243,0.7004545454545454,0.6494128787878788,0.6004166666666667,0.6408522727272726,0.6409090909090908,0.7191666666666665,0.5147727272727273,0.6568939393939395,0.5501515151515152,0.5708428030303031,0.6586931818181819,0.5579450757575757,0.8158522727272728,0.5648863636363637,,0.6832575757575756,0.4885416666666666,0.8341666666666667,0.5161742424242425
"('17_InternetAds', 1, 25)",0.6381060606060607,0.6915909090909091,0.6931439393939395,0.7026136363636364,0.6781439393939395,0.7107954545454545,0.6981439393939395,0.7778977272727272,0.5505681818181818,0.7673295454545455,0.6688068181818182,0.6940530303030303,0.7554734848484849,0.8115719696969699,0.8290151515151515,0.6229545454545454,,0.771969696969697,0.6309469696969697,0.8894318181818182,0.6196969696969697
"('17_InternetAds', 1, 50)",0.6420265151515151,0.7312310606060606,0.7404734848484849,0.7967234848484849,0.7693560606060607,0.7757954545454545,0.8154734848484847,0.8488636363636363,0.6488636363636364,0.7950284090909091,0.7630113636363637,0.7989772727272727,0.8335700757575757,0.8662026515151515,0.8680397727272728,0.6264204545454546,,0.8541477272727274,0.6531628787878788,0.9319886363636364,0.7555492424242424
"('17_InternetAds', 2, 5)",0.7005871212121212,0.7271401515151517,0.6573674242424241,0.6271780303030303,0.5490340909090909,0.628844696969697,0.7202935606060606,0.8448484848484848,0.5024621212121212,0.6859848484848485,0.4817045454545454,0.5950378787878788,0.5689393939393939,0.705842803030303,0.8371590909090909,0.375189393939394,,0.7244318181818182,0.5903787878787878,0.8992613636363637,0.4847348484848484
"('17_InternetAds', 2, 10)",0.7010227272727273,0.7471590909090909,0.7090340909090909,0.588655303030303,0.6004166666666666,0.7782954545454547,0.8071685606060606,0.8334848484848486,0.5049242424242424,0.7152083333333333,0.5475189393939395,0.6638352272727273,0.6670359848484848,0.7800378787878789,0.8311268939393939,0.4525189393939394,,0.7292613636363636,0.5862878787878788,0.9118371212121212,0.6996401515151516
"('17_InternetAds', 2, 25)",0.7023863636363635,0.7741287878787879,0.7491098484848485,0.7400568181818182,0.7035037878787878,0.7632954545454544,0.7456628787878787,0.8697916666666667,0.5193181818181819,0.7006439393939394,0.6767992424242425,0.7103030303030304,0.7495454545454546,0.8001515151515152,0.8233996212121212,0.6324810606060606,,0.7964204545454545,0.6668939393939394,0.9070075757575756,0.8555871212121212
"('17_InternetAds', 2, 50)",0.7039772727272727,0.8333143939393939,0.7158333333333333,0.8222916666666668,0.7703787878787879,0.8481818181818183,0.8546780303030305,0.9034848484848486,0.6152462121212121,0.8018939393939394,0.7857196969696969,0.8121117424242423,0.8287405303030303,0.8600662878787879,0.908683712121212,0.6729166666666666,,0.8735416666666667,0.7650852272727273,0.9410227272727274,0.925568181818182
"('17_InternetAds', 3, 5)",0.699280303030303,0.7249621212121212,0.6968560606060605,0.4103030303030303,0.5501136363636364,0.5288825757575758,0.7304356060606062,0.5507575757575758,0.5080492424242423,0.4097159090909091,0.4049810606060605,0.5346401515151514,0.5088541666666666,0.5209469696969697,0.8566666666666667,0.4980681818181818,,0.3027651515151515,0.4005492424242424,0.8056060606060605,0.4988446969696969
"('17_InternetAds', 3, 10)",0.6995833333333332,0.7490719696969697,0.6560416666666666,0.5729166666666666,0.607935606060606,0.6866477272727272,0.7945833333333333,0.811780303030303,0.518560606060606,0.6877651515151515,0.5505871212121213,0.6518939393939395,0.6623768939393939,0.7325094696969696,0.840378787878788,0.4644318181818181,,0.3026515151515151,0.6171590909090909,0.9221022727272729,0.656875
"('17_InternetAds', 3, 25)",0.7003787878787879,0.7901515151515152,0.7215151515151514,0.719280303030303,0.6938636363636363,0.6866477272727272,0.8143087121212121,0.8371969696969698,0.540719696969697,0.7823484848484847,0.6632575757575758,0.8065246212121212,0.7742140151515151,0.7345738636363638,0.8813920454545455,0.5951893939393939,,0.3028598484848485,0.5519128787878786,0.9214204545454544,0.6732386363636365
"('17_InternetAds', 3, 50)",0.7010606060606059,0.7927840909090909,0.7195643939393939,0.7402462121212122,0.7036174242424242,0.8028030303030302,0.8634659090909091,0.8722727272727273,0.5709280303030303,0.749185606060606,0.7271022727272727,0.8836458333333334,0.8403030303030302,0.786534090909091,0.9375378787878788,0.6363825757575758,,0.3028787878787878,0.7896022727272728,0.942689393939394,0.9409469696969698
"('7_Cardiotocography', 1, 5)",0.5162265512265511,0.3838961038961039,0.8172438672438672,0.7153823953823955,0.8024819624819625,0.752063492063492,0.8206421356421356,0.7737229437229438,0.7072005772005772,0.6977777777777778,0.4101154401154401,0.6486291486291487,0.7776406926406926,0.8285281385281386,0.8574747474747475,0.6065656565656565,0.8602453102453104,0.8802164502164502,0.5850937950937951,0.8802164502164502,0.772049062049062
"('7_Cardiotocography', 1, 10)",0.5197619047619046,0.4031746031746032,0.7893362193362194,0.8210966810966811,0.8216305916305915,0.7555050505050505,0.8678210678210678,0.6624242424242424,0.7682828282828283,0.7356998556998557,0.4697691197691198,0.7256998556998556,0.8088600288600288,0.8325757575757575,0.8502886002886003,0.6058585858585859,0.8078643578643578,0.7791269841269841,0.4004761904761905,0.9105772005772006,0.7569552669552669
"('7_Cardiotocography', 1, 25)",0.5197546897546896,0.4376334776334776,0.7562626262626263,0.8348340548340548,0.8928571428571428,0.8142568542568543,0.8867821067821068,0.851067821067821,0.8908225108225108,0.6452525252525252,0.8311111111111111,0.8456782106782107,0.8141991341991341,0.8350793650793651,0.9130158730158732,0.6166955266955267,0.7989466089466091,0.8438239538239538,0.5869552669552669,0.93984126984127,0.8556709956709957
"('7_Cardiotocography', 1, 50)",0.5197546897546896,0.5149639249639248,0.7697979797979797,0.8716305916305918,0.8993362193362193,0.9034343434343436,0.900981240981241,0.88,0.914054834054834,0.6446464646464646,0.8335209235209233,0.9022294372294372,0.9154834054834056,0.8961183261183261,0.9443290043290042,0.681067821067821,0.9095238095238096,0.802005772005772,0.7665367965367966,0.9596536796536796,0.9016161616161616
"('7_Cardiotocography', 2, 5)",0.5116378066378068,0.410021645021645,0.7207431457431457,0.7422727272727273,0.8514430014430013,0.6623881673881673,0.7739393939393939,0.7708008658008658,0.7731168831168831,0.2987662337662338,0.2696176046176046,0.6040836940836941,0.7646536796536796,0.812958152958153,0.8303391053391053,0.6154329004329006,0.8661111111111112,0.9323448773448774,0.4171500721500721,0.933124098124098,0.8245238095238095
"('7_Cardiotocography', 2, 10)",0.5126046176046177,0.4713636363636363,0.7877849927849928,0.8538455988455989,0.8586580086580087,0.760844155844156,0.8255266955266956,0.8345382395382395,0.822142857142857,0.8174963924963925,0.7918398268398268,0.7186075036075036,0.7694588744588743,0.839992784992785,0.9047546897546898,0.6614213564213565,0.8468181818181819,0.9439610389610388,0.4927633477633477,0.9439610389610388,0.8796031746031744
"('7_Cardiotocography', 2, 25)",0.5126046176046177,0.5960822510822511,0.7605411255411256,0.8717243867243867,0.916984126984127,0.8535714285714285,0.831984126984127,0.8578427128427129,0.909978354978355,0.1686652236652236,0.8391774891774892,0.8235064935064936,0.8886940836940836,0.8680735930735931,0.9317243867243866,0.5416378066378067,0.8153679653679653,0.9392424242424242,0.6428066378066378,0.9552597402597404,0.9207575757575758
"('7_Cardiotocography', 2, 50)",0.5118975468975469,0.7475541125541126,0.6937734487734487,0.8909884559884559,0.9263780663780664,0.8878138528138529,0.9198051948051948,0.8973809523809523,0.9148701298701298,0.8034704184704184,0.8551226551226552,0.9073881673881674,0.9092424242424242,0.900007215007215,0.9374242424242424,0.6653607503607503,0.8711616161616161,0.3417532467532467,0.7465584415584415,0.9677849927849927,0.926976911976912
"('7_Cardiotocography', 3, 5)",0.498989898989899,0.3667099567099567,0.7776767676767676,0.654978354978355,0.6805050505050505,0.6919624819624819,0.7394155844155844,0.6925685425685426,0.821024531024531,0.6007936507936508,0.3547763347763347,0.6673593073593074,0.74007215007215,0.7430519480519482,0.82012987012987,0.3318037518037519,0.8356277056277056,0.7689610389610388,0.5100432900432901,0.8848629148629149,0.7958297258297259
"('7_Cardiotocography', 3, 10)",0.498989898989899,0.3765079365079364,0.6082972582972583,0.729148629148629,0.7290764790764791,0.7161760461760462,0.8354689754689755,0.7610245310245309,0.877085137085137,0.6799711399711399,0.4034199134199134,0.7002453102453102,0.8324242424242425,0.868997113997114,0.8744733044733045,0.4186580086580086,0.8545165945165945,0.7709235209235209,0.4328138528138528,0.9217460317460316,0.8434776334776335
"('7_Cardiotocography', 3, 25)",0.5,0.4372005772005771,0.725036075036075,0.777994227994228,0.8398412698412699,0.7612842712842713,0.8426334776334776,0.8234632034632035,0.9168109668109669,0.770952380952381,0.8101443001443001,0.8111544011544012,0.8191486291486291,0.8526984126984127,0.8744733044733045,0.5175757575757576,0.8502164502164502,0.7719913419913419,0.5387878787878788,0.9131601731601732,0.8873593073593073
"('7_Cardiotocography', 3, 50)",0.498989898989899,0.6086291486291487,0.7374603174603174,0.8516305916305916,0.9088455988455988,0.8418759018759018,0.9353968253968254,0.8625829725829727,0.9326984126984128,0.8686002886002886,0.8763924963924965,0.8658658008658009,0.903015873015873,0.9036363636363636,0.916204906204906,0.7287878787878788,0.8814430014430015,0.7724675324675326,0.7187157287157286,0.9449206349206348,0.9112987012987012
"('24_mnist', 1, 5)",0.8672234287174247,0.6551801226366889,0.6532798926928972,0.4767660960654062,0.4857562595809912,0.7549342105263157,0.9118229432805314,0.756578947368421,0.5563681655595298,0.8004598875830352,0.8742973939703628,0.7954059146653041,0.8107594532447624,0.8555186509964231,0.9148888605007665,0.4866265329586101,0.9605342999489014,0.8293625447112928,0.8491951967296884,0.9377714614205416,0.9225696218702096
"('24_mnist', 1, 10)",0.886513157894737,0.7036599386816556,0.7094245017884517,0.6290559529892692,0.6471959632089934,0.5896780786918753,0.9203340572304548,0.7866233392948392,0.584105135411344,0.8359574603985692,0.8769481349003577,0.8159172202350538,0.9109287174246296,0.8948805569749617,0.9386816555952988,0.5888876469085336,0.9673767245784364,0.6787014563106797,0.8600376852324987,0.9472566428206438,0.9026251916198262
"('24_mnist', 1, 25)",0.897227899846704,0.8869922074603985,0.6438585845682167,0.6172873019928462,0.5983488758303526,0.82802120592744,0.9683507920286152,0.8283565406234031,0.575083035258048,0.8859382984159427,0.9004854368932039,0.9262423352069492,0.95873786407767,0.9552567705671946,0.9730774144098108,0.6559146653040369,0.9642788707204905,0.6955400485436892,0.6429962953500257,0.9718318855390904,0.9342264946346448
"('24_mnist', 1, 50)",0.8871838272866633,0.9605422841083292,0.6604336995401124,0.7173527721001532,0.7562436126724578,0.671643459376597,0.980103474706183,0.9275836739908024,0.7013605007664794,0.922425907000511,0.9416118421052632,0.969221065406234,0.9817961165048544,0.9663547521716914,0.984638477261114,0.7501117782319877,0.9637040112416964,0.9030403679100664,0.9260826520183956,0.980678334184977,0.9604464741951968
"('24_mnist', 2, 5)",0.8653486471134263,0.6649025339780268,0.7244073761066239,0.4694786572271713,0.4684603555050638,0.7524487731888776,0.8711120963161031,0.7830393881877,0.5535474306931379,0.6920018287867663,0.9012178057329694,0.7505437869740507,0.7767771789578687,0.8465897283143297,0.9179262666426524,0.4717300045719669,0.9515994956981948,0.9121905263303732,0.9155294476232698,0.9551670153368708,0.9045844359162636
"('24_mnist', 2, 10)",0.8523323958492082,0.7184984552293604,0.8590171656576012,0.4788096260685241,0.610329874340182,0.7426675348785658,0.9418528935008798,0.7610939469928927,0.5478116903808588,0.2118206126435667,0.8673436872220452,0.8584422061818535,0.874063093143435,0.9363803876473766,0.963424264675321,0.5072943653971377,0.9419083112816746,0.9182449188822234,0.9038640047659292,0.9567602765347262,0.94339073691794
"('24_mnist', 2, 25)",0.8849457598470468,0.8510647141135234,0.7464359439726236,0.5248687291317419,0.6012967760706023,0.6684769808393023,0.9699081450283324,0.8183058784410978,0.5806190166114797,0.8804638468252539,0.886255004918328,0.931773784618795,0.9490433505590268,0.9592125133349034,0.977708197675224,0.5733523601047397,0.9588800066501336,0.941783621274886,0.7314454342675848,0.9756300308954128,0.9519112207151664
"('24_mnist', 2, 50)",0.8869200182878676,0.9107773729201014,0.7029606949389712,0.720209479211405,0.7148062455838955,0.451585641252996,0.9798417822358304,0.8542927998448302,0.5642361351639673,0.9239806591945026,0.8921847074633895,0.9694232394463764,0.9649759625375802,0.9717923495753612,0.9793707310990732,0.6398259881683037,0.9570442926613004,0.9455381759237452,0.6386899236620069,0.9753390875462392,0.9727621607392732
"('24_mnist', 3, 5)",0.8542299449575231,0.6823879492437442,0.8449251453152222,0.680568618079218,0.463543995436254,0.7968516320017267,0.960776453537674,0.8190228033117994,0.6790653571593764,0.1864814443639278,0.897022772475678,0.80082178263618,0.8062412309779675,0.9311583589016174,0.9368322052452244,0.5748007215652415,0.9231409673291292,0.688586009651706,0.5092585454601521,0.93118919502305,0.8857521700920459
"('24_mnist', 3, 10)",0.85130822245178,0.7494179682079588,0.6419926301669776,0.7052529332860512,0.6592300220478268,0.7082440370650179,0.9702893969996452,0.841332737168319,0.5831418924127724,0.8890207989639064,0.911053207727532,0.8790453136804453,0.9278126397261752,0.9510784933471068,0.9588800320695664,0.6088437996268831,0.9433232088067962,0.6883393206802448,0.7987480534698346,0.962734547248647,0.941164680306511
"('24_mnist', 3, 25)",0.8785904808893138,0.8522641422161921,0.6923171803450562,0.6430025131438969,0.7614671826577653,0.8231085894016251,0.967652908617154,0.7855347754359456,0.58503831388088,0.8601736073636659,0.9210132749502769,0.9339259008001972,0.9353674894771736,0.9346890948056552,0.96200989839498,0.7354569142293284,0.9685240290476264,0.6892644043232242,0.8586318012920335,0.9801107016759432,0.9365238440308978
"('24_mnist', 3, 50)",0.866387085832344,0.930187021076489,0.65699440324396,0.638955272205862,0.7382938374011316,0.7809710294639141,0.9821767218119304,0.882853574677377,0.6752648051928027,0.90741454539848,0.9148152145423148,0.9670978584313664,0.9662498650919688,0.9686396645029988,0.9777979925684948,0.810989993678595,0.972463343560647,0.6892181501410752,0.8758691931728827,0.985969564748146,0.983441002790669
"('9_census', 1, 5)",0.7143867973611371,0.6019645793011592,0.609935277101413,0.7079769411666771,0.6605689787933654,0.7315352438034588,0.8770160870741504,0.8835820274291898,0.5175438596491229,0.750660756279786,0.8498470375226321,0.6500697175917255,0.8220952737716176,0.8606688726561361,0.8863707310982081,0.3466525150361075,0.8856007159060165,0.5248173815321221,0.8743418451228904,0.9021248257060206,0.8767975692493392
"('9_census', 1, 10)",0.7184449855362011,0.6571559384820296,0.6638779629976482,0.7506815675011967,0.6888514286903499,0.7250005202805352,0.9079935901438057,0.890387296830451,0.5233501904226759,0.8078083702732514,0.8220432457180913,0.7630330274083785,0.8407317225447961,0.882489438305134,0.8401490083452998,0.3726873530207487,0.7986514328525941,0.5276685188653721,0.8097230026430251,0.901313188071008,0.8752367276435453
"('9_census', 1, 25)",0.7221493829472851,0.7038979417702025,0.6103723127510353,0.7831470729017086,0.7235853572246155,0.7344904372437618,0.8925724750785624,0.8631037855611744,0.5726415683336454,0.7651037439387316,0.7316184886891012,0.8210755239224989,0.876402156042538,0.8583380158581507,0.8941125054629456,0.6234209485754718,0.7875590518407527,0.7814613639674513,0.3538115752013485,0.8972341886745333,0.8882853634679819
"('9_census', 1, 50)",0.7239391479885955,0.7606917649996878,0.6520363780150257,0.8436244823208674,0.8261014338931553,0.7760296351792887,0.886828577969241,0.8805019666604232,0.6460011238059561,0.7971738361324424,0.7799629560258892,0.8613452373519802,0.889492414309796,0.8800857422322116,0.9077438554868784,0.6715364924767435,0.8112005993631766,0.8378597739901354,0.6939293667145325,0.9117396099977108,0.8928013985140788
"('9_census', 2, 5)",0.4180158730158729,0.6330952380952382,0.620734126984127,0.6703769841269841,0.599047619047619,0.6965079365079365,0.8011111111111111,0.8416666666666667,0.5160714285714286,0.6876190476190476,0.7348214285714285,0.6506448412698412,0.7466071428571429,0.8021130952380952,0.8753571428571427,0.4111309523809524,0.7676587301587301,0.8203373015873016,0.8093452380952381,0.8708928571428571,0.8274603174603173
"('9_census', 2, 10)",0.4195238095238095,0.666468253968254,0.5586309523809524,0.7077976190476191,0.7049206349206351,0.6509325396825396,0.8546428571428573,0.8378571428571427,0.5595238095238095,0.693313492063492,0.680218253968254,0.7077678571428571,0.8282539682539682,0.8252976190476191,0.8760119047619047,0.4910515873015872,0.6582539682539683,0.8316865079365079,0.445297619047619,0.8793055555555557,0.8050396825396825
"('9_census', 2, 25)",0.4217460317460317,0.7530555555555556,0.6743849206349206,0.8623611111111111,0.8078769841269842,0.7372222222222222,0.9091269841269842,0.9089484126984126,0.6261904761904763,0.8330753968253969,0.8612698412698412,0.8061805555555555,0.9230753968253969,0.9068849206349208,0.9065476190476192,0.5617261904761905,0.7933432539682539,0.9120833333333334,0.6624801587301586,0.9223809523809524,0.860952380952381
"('9_census', 2, 50)",0.4282142857142857,0.8496230158730159,0.7343055555555557,0.8988293650793652,0.8619246031746032,0.778015873015873,0.9331944444444444,0.9211507936507936,0.6916666666666667,0.8739285714285715,0.8822420634920636,0.9173511904761904,0.9406944444444444,0.9315079365079364,0.9398214285714286,0.7151984126984127,0.848531746031746,0.9245238095238096,0.7681349206349206,0.9254563492063492,0.8581547619047618
"('9_census', 3, 5)",0.8624317297809306,0.6087184344706664,0.6840323263266087,0.5629496765351982,0.6146234305407202,0.5377375602087909,0.8483947681331747,0.8435679880690865,0.5055019246659546,0.1862996029746669,0.7451379511880529,0.6264233458957255,0.8284024264898526,0.8536246196013624,0.8524758660996796,0.4886837703299139,0.7879139039480845,0.1951167899393377,0.7233317882262842,0.9056006771599588,0.8511255768959471
"('9_census', 3, 10)",0.7995727443116549,0.648078357080957,0.7003567181926278,0.73614945887664,0.7084584534150226,0.7111388782522824,0.8851044962615128,0.8651927688990105,0.5212620165662347,0.8208952215885044,0.7031580644511175,0.7316652895060359,0.7958040266833271,0.8841472016767771,0.8649912331969608,0.6188153731433523,0.7824925935629498,0.1986940486507185,0.4325560773090953,0.9067292770914368,0.8192023216912876
"('9_census', 3, 25)",0.678651323081884,0.695519861343437,0.6724440234587558,0.8476793163908988,0.79687216590419,0.816320361151978,0.9158588443942844,0.8899413531107035,0.6495797980612266,0.8563453515790322,0.7878030593119572,0.8766903807009412,0.916604526491868,0.9071625788508434,0.9216429190431086,0.5228037646869144,0.8382172151796691,0.1970011487535016,0.6887079546141599,0.9225095225619218,0.8403635704064976
"('9_census', 3, 50)",0.5543844091980894,0.79159193051049,0.668614845119813,0.8784336645236703,0.8466917914508555,0.8634998690017935,0.9291400471593544,0.896068038453012,0.6631229972389608,0.877546907434652,0.8473367056974143,0.9113444446683728,0.9299663435377578,0.9216026119026984,0.9349442753783832,0.5906809891372258,0.8261553034119995,0.1938370382313227,0.717144642173361,0.9196275620226124,0.8946774421088696
"('28_pendigits', 1, 5)",0.7450300269206875,0.9935804514392214,0.9887140194657278,0.999275212259267,0.999378753365086,0.9988092772830814,0.9893870366535514,0.9983433423068958,0.6486850279560985,0.9767032511907228,0.997049078484158,0.9477635121143094,0.9663491406088216,0.9776868916960032,0.9890246427831848,0.8390971215572582,0.9947194036032304,0.7820718575274385,0.6781942431145165,1.0,0.9990681300476288
"('28_pendigits', 1, 10)",0.7378339200662662,0.9990163594947192,0.862135017601988,0.9999482294470904,0.999792917788362,0.9998446883412714,0.9986539656243528,0.9983433423068958,0.9965831435079728,0.976547939531994,0.9978256367778008,0.975849037067716,0.989852971629737,0.9991199006005383,0.9996376061296336,0.919755642990267,0.999585835576724,0.9348726444398426,0.7780596396769516,1.0,0.9943052391799544
"('28_pendigits', 1, 25)",0.7369020501138952,0.9999482294470904,0.9624663491406088,0.9991716711534478,0.9996376061296334,0.9999482294470904,0.999792917788362,0.9957548146614206,0.9979809484365292,0.9788258438600124,0.9925450403810312,0.9999482294470904,0.9999482294470904,0.9999482294470904,1.0,0.9967384551667012,1.0,0.978877614412922,1.0,1.0,0.9927521225926692
"('28_pendigits', 1, 50)",0.7275833505901843,1.0,0.9763926278732656,0.999585835576724,0.999896458894181,0.999792917788362,1.0,0.9998446883412716,0.9991199006005383,1.0,1.0,0.9999482294470904,1.0,0.9999482294470904,1.0,0.9999482294470904,1.0,0.6605404845723751,1.0,1.0,0.9951335680265064
"('28_pendigits', 2, 5)",0.607009732863947,0.958376475460758,0.9417063574238972,0.9903189066059226,0.9936322219921307,0.9877303789604474,0.9628805135638848,0.974684199627252,0.990163594947194,0.6087181611099606,0.9710602609235868,0.8778991509629323,0.8694864361151378,0.9035773452060468,0.9808966659763926,0.8796334644854006,0.9331124456409194,0.9798612549182024,0.7719507144336302,0.9930109753572168,0.9803789604472974
