,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,19_landsat,5_campaign,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4678013694700782,0.5920953795091274,0.896175894720796,0.6051080039091361,0.7505047557948807,0.6953131695201027,0.9219797739440809,0.8794486615110054,0.9979971445568114,0.9696671029149315,0.5577553837001784,0.6555411064842356,0.9961135038667459,0.8398209399167162,0.9453108863771564,0.7985550267697799,0.9942054729327781,0.3422703152885187,0.9701289708506841,0.4686028554431886,0.666908506841166,0.9947041046995836,0.848468768590125,0.6717418203450327,0.7721739440809041,0.6948466389054134
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5429111893327214,0.5937426849506507,0.785176601483079,0.6771677935826576,0.7401130425484964,0.84849422709926,0.8267781082688876,0.7572256989886973,0.9910417608566329,0.9874955383700179,0.5677104104699584,0.9454943486020226,0.9880278405710885,0.6450148720999405,0.8383305175490778,0.6139902439024391,0.9965450327186198,0.7682577037477691,0.9706643664485426,0.8846562760261748,0.9321746579417015,0.9965218322427126,0.9153346817370612,0.7186491374182035,0.6682845925044616,0.6845248066627009
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6032004499336163,0.6534256266922875,0.581395456264217,0.7169181770146547,0.9568224783822336,0.7699238164170064,0.9338123735871506,0.09588732897085069,0.970106722189173,0.30043985722784056,0.38847293277810824,0.6883466983938131,0.98619000594884,0.750286496133254,0.9995340868530637,0.7165121951219513,0.9965790600832838,0.6600052349791791,0.9506099940511601,0.5488534205829864,0.568763236168947,0.9378835217132659,0.8474092801903629,0.7168668649613326,0.6404142772159429,0.5065859607376562
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5186314724057106,0.7093003755786531,0.9590196659409871,0.6627049256983606,0.7235354403972982,0.7786959223639486,0.925009756097561,0.9170158239143368,0.9969408685306365,0.9800004759071982,0.503296252230815,0.6907622843545509,0.950803807257585,0.694888994646044,0.9465901249256397,0.8663718024985128,0.9978540154669839,0.6485613325401548,0.9673634741225461,0.5470961332540155,0.6423296847114812,0.9963857227840571,0.854884235574063,0.6701217132659132,0.6573960737656157,0.7232870910172516
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6153543944336082,0.8302934754126998,,0.7772628332818973,0.8850015583446513,0.8431461464289894,,,,,0.6022508030933967,0.6870888756692445,,0.7885296847114812,,,,0.6671695419393218,,0.8061986912552053,0.7806534205829864,,0.5,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6195627899162419,0.8124604768975454,0.9449530507911976,0.6258773344929813,,0.8094739527756788,0.8123682331945271,,0.9456728138013089,0.1807870315288519,0.5146240333135039,0.6786440214158238,0.003025104104699587,0.8119350386674599,0.9517646638905414,0.869787983343248,0.006913146936347417,0.6435344437834621,0.9434953004164189,0.775972992266508,0.652163236168947,0.9944468768590125,0.8271175490779299,0.6966139202855445,0.8180247471743011,0.7049136228435455
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.41281562966119756,0.3516586601449908,0.9697075482343811,0.7123932703008539,0.973882939879746,0.2273233005605666,0.9713620464009519,0.956987983343248,0.9992375966686496,0.979159547888162,0.6133651397977394,0.42108887566924447,0.9970498512790006,0.3315694229625223,0.9907033908387866,0.7692913741820345,0.9981769185008923,0.43136109458655564,0.9661234979179061,0.20849315883402736,0.4130905413444379,0.9965213563355145,0.14811457465794176,0.2964530636525878,0.8811440809042237,0.7012057108863772
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6141793628808865,0.8302803738317757,0.9701569461006322,0.7747325328021397,0.889157333660927,0.8775017249898509,0.9748949434860202,0.9797340868530636,0.9995328970850684,0.9829458655562165,0.6044904223676383,0.6925750148720999,0.9973589530041642,0.7726565139797739,0.9929491969066032,0.9519305175490779,0.9979539559785842,0.6666947055324212,0.9687662105889352,0.8032593694229626,0.7912552052349793,0.9968283164782867,0.8552161808447353,0.7202929208804284,0.9147359904818559,0.7061822724568709
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6422950917077808,0.9455734125251114,0.9768431416672331,0.9027795312777637,0.9926996671739817,0.9358073613605211,0.9854205829863177,0.9926127305175491,0.9998598453301606,0.9825660916121357,0.6952321237358716,0.9639081499107676,0.9975497917906008,0.9686988697204048,0.998829744199881,0.950069006543724,0.9983520523497917,0.7748907792980368,0.9710672218917311,0.8779026769779894,0.9267349196906605,0.996760737656157,0.9115495538370018,0.8838455681142177,0.953480785246877,0.8597425342058298
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4665664082348506,,0.901739585484911,,0.5012409883317521,0.8942376769124617,,0.9060835217132658,,,0.6974625817965496,0.6932704342653182,0.9775946460440215,0.8546598453301606,,0.9646876859012493,0.9980013087447948,0.5913164782867342,0.9589433670434265,,,,,,0.7297599048185605,
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6657158165188743,0.9243305092147787,0.973341005872528,0.8237036959103705,0.9759645243408884,0.909428850840899,0.9697622843545509,0.9759500297441999,0.9988468768590125,0.9812961332540155,0.7364160618679358,0.8767873884592505,0.9975255205234979,0.88020749553837,0.9932923259964307,0.946666745984533,0.9977217132659131,0.7725230220107078,0.9693639500297442,0.8605651397977394,0.9273587150505652,0.9967226650803094,0.8745139797739442,0.5675419393218323,0.923713265913147,0.7627042236763831
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8548088191906112,0.9979910909249716,0.9782579860508487,0.9708807947329536,0.9960876449431147,0.9395976868241137,0.9991685901249256,0.9952968471148125,0.9996375966686496,0.9802778108268888,0.8602523497917907,0.9209750148720999,0.9890945865556215,0.9717960737656157,0.9974712671029148,0.971352766210589,0.9984945865556216,0.8921884592504461,0.9707863176680548,0.9882167757287329,0.9409227840571087,0.9962684116597265,0.9350253420582987,0.7636168947055325,0.9978477096966092,0.5896895895300416
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4809910218164533,0.548759717005852,0.7946522313824891,0.5692685099458519,0.5964663681924794,0.772263632316883,0.827091255205235,0.5555616894705532,0.9994510410469958,0.9706673408685307,0.5463324211778703,0.6800602022605592,0.9878481856038072,0.7568356930398572,0.7850027364663891,0.7602834027364662,0.7954415229030338,0.5415372992266508,0.9586143961927425,0.6940039262343842,0.5530042831647829,0.9885998810232006,0.7961982153480072,0.6788936347412254,0.9190241522903033,0.6317953599048185
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6355266231211787,0.2993243951436807,0.8838448396124752,0.3922336901121305,0.9046804938473824,0.8868634371200186,0.23651290898274832,0.5683694229625222,0.9993936942296252,0.9780597263533611,0.6509540749553836,0.3833668054729328,0.032016418798334334,0.7218295062462821,0.9933525282569899,0.9369393218322426,0.9983444378346222,0.6311531231409875,0.19657513384889946,0.8368966091612136,0.5416115407495539,0.9954080904223677,0.8508785246876859,0.5344428316478287,0.7221013682331946,0.6500805472932778
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6475320239636775,0.8731103153113808,0.971317065702496,0.7744958103040335,0.9865771926591729,0.8523031613958778,0.9536380725758478,0.9693701368233194,0.9955892920880428,0.9605137418203451,0.6607252825698989,0.9282217727543128,0.9965649018441405,0.8308042831647829,0.9507797739440809,0.94217251635931,0.9965547888161809,0.6600254610350982,0.9692747174301012,0.8345444378346223,0.8776483045806068,0.996340511600238,0.8937301606186794,0.6831682331945271,0.8859647828673409,0.687612016656752
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6355266231211787,0.2993243951436807,0.8838448396124752,0.3922336901121305,0.9046804938473824,0.8868634371200186,0.23651290898274832,0.5683694229625222,0.9993936942296252,0.9780597263533611,0.6509540749553836,0.3833668054729328,0.032016418798334334,0.7218295062462821,0.9933525282569899,0.9369393218322426,0.9983444378346222,0.6311531231409875,0.19657513384889946,0.8368966091612136,0.5416115407495539,0.9954080904223677,0.8508785246876859,0.5344428316478287,0.7221013682331946,0.6500805472932778
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5427903055286925,0.8599205170757271,0.9777155410492947,0.8495917852032657,0.9880064335747062,0.9232459093622508,0.989317787031529,0.9867571683521713,0.9998969660916122,0.9808892325996432,0.7504471148126115,0.7134556811421773,0.9974431885782272,0.8143142177275431,0.9976411659726353,0.9598021415823914,0.9964148720999405,0.7449876264128494,0.9702510410469958,0.6357635930993457,0.9468475907198096,0.9963286139202856,0.9229602617489591,0.7801011302795955,0.980256513979774,0.6958567519333729
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9554773680932321,0.9983876321076077,0.9960722230544404,0.9949627790402977,0.9973934695121813,0.9889845502612337,0.9997387269482451,0.9980356930398573,1.0,0.987308744794765,0.9534843545508626,0.9917689470553241,0.9992699583581202,0.9936987507436049,0.9999854848304581,0.9996818560380726,0.999296252230815,0.977780487804878,0.8862874479476502,0.9977725163593099,0.9815328970850684,0.9980033313503867,0.9264242712671029,0.7459100535395597,0.9999140987507436,0.9819821534800715
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.565881673195758,0.6538605991789677,0.9373126271561695,0.6967844901757241,,0.23322499401334254,0.8770060678167756,,0.9981308744794766,0.6659901249256395,0.613506722189173,0.7053358715050565,0.9971271861986911,0.8171041046995836,0.9860409280190363,0.9336048780487805,0.9839066032123736,0.6950164187983343,0.24075443188578227,0.7541861986912551,0.8772009518143962,0.9962618679357524,0.7906304580606782,0.7304616299821535,0.8120647233789411,0.653930755502677
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6503605000901507,0.9584994322648267,0.9751168203484185,0.879510878713913,0.9757586408504695,0.9144111210303809,0.9976088042831648,0.982276502082094,0.9999388459250446,0.9818207019631172,0.8705553837001785,0.9804682926829268,0.9973815585960738,0.8932330755502677,0.9594972040452112,0.9784466389054134,0.9981043426531826,0.8722622248661511,0.9658587745389648,0.9241851279000595,0.9415374182034504,0.9958638905413444,0.8909406305770375,0.8701422962522308,0.992128732897085,0.7643966686496133
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6153543944336082,0.8302934754126998,,0.7772628332818973,0.8850015583446513,0.8431461464289894,,,,,0.6022508030933967,0.6870888756692445,,0.7885296847114812,,,,0.6671695419393218,,0.8061986912552053,0.7806534205829864,,0.5,,,
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5599721967250734,0.7566748187614639,0.9612554368233049,0.813371489493028,0.6332014996507943,0.9285420811825033,0.9524176085663296,0.7891110053539561,0.9986158239143367,0.9689087447947651,0.7384751933372993,0.9626414039262344,0.7067989292088042,0.9418624628197501,0.9916735276621059,0.8923543129089828,0.9978923259964307,0.764350505651398,0.9707678762641285,0.6466291493158834,0.6084621058893516,0.9968135633551457,0.9082707911957169,0.6969989292088044,0.6366792385484831,0.7379616894705533
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6886960325525742,0.8861035898331734,0.9729213039005227,0.8148426759812586,0.9886747018101822,0.914395450434149,0.9728861392028555,0.9797098155859607,0.9997896490184414,0.9766411659726354,0.7127603807257585,0.9555055324211779,0.9973513384889946,0.9224304580606781,0.9985872694824508,0.9450867340868531,0.9977571683521713,0.7607073170731709,0.9651766805472933,0.9255450327186199,0.8783813206424748,0.9959276621058893,0.9152687685901248,0.7721798929208804,0.9529232599643069,0.7271425342058299
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8082869945417891,0.9932710280373831,0.984289552126523,0.9518570733851434,0.997412237896667,0.9709339822266058,0.9989946460440213,0.9948023795359905,0.9999500297441999,0.9868930398572278,0.9031528851873885,0.9834362879238548,0.9984304580606782,0.9738003569303985,0.9988302201070791,0.9867038667459845,0.9986306960142772,0.9489427721594289,0.9734027364663891,0.9966691255205234,0.9568604402141582,0.9972897085068412,0.9467214753123141,0.9412356930398573,0.9986922070196312,0.940779773944081
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8140648305987641,0.5565551576556904,0.978907996180448,0.9084567797323457,0.9975299668538955,0.9573887106086508,0.9995695419393218,0.9990348602022606,0.9999326591314693,0.9867628792385486,0.6119753718024986,0.9857984533016061,0.9976083283759667,0.9747043426531825,0.9994655562165378,0.9869665675193338,0.998279000594884,0.8974289113622843,0.9726324806662701,0.9800942296252231,0.9397111243307555,0.9971245687091017,0.9262384295062464,0.9405158834027365,0.9955129089827484,0.9284142772159429
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.48527829910341097,0.5550559000786095,0.7999859439433903,0.6125735300994117,0.6753678034620275,0.5311974637139999,0.8676441403926234,0.8868389054134446,0.9954460440214157,0.9470993456276027,0.499930993456276,0.642609756097561,0.995387745389649,0.7909928613920285,0.9311255205234978,0.8562176085663296,0.9837850089232599,0.5069596668649613,0.8667787031528851,0.4442547293277811,0.7420923259964307,0.9957703747769185,0.8293526472337894,0.6652502082093992,0.7331106484235574,0.7038845925044616
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4109583217230245,0.800373831775701,0.9032751931717921,0.6848902075208784,,0.857216138167647,0.925508506841166,,0.9966243902439025,0.7178079714455682,0.6380913741820345,0.6974578227245687,0.5651925044616299,0.7506325996430696,0.42072147531231413,0.8286241522903035,0.9910085663295657,0.6900471148126115,0.9408210588935157,0.7922055919095777,0.7675016061867936,0.9952479476502082,0.8011871505056514,0.7131114812611541,0.8263535990481855,0.610241760856633
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8333806282679603,0.9840387806795353,0.9765798380715882,0.955566894855465,0.9906658567824391,0.9329812672713231,0.9969092207019631,0.9916725758477097,0.9977337299226652,0.9810398572278405,0.9557156454491373,0.9803890541344438,0.9958201070791196,0.9725313503866746,0.9994465199286139,0.9450136823319453,0.9982832837596668,0.9474024985127899,0.954266032123736,0.9861646638905414,0.9488430696014276,0.9959585960737657,0.9332611540749554,0.9465370612730517,0.9898936347412254,0.8401906008328376
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.41281562966119756,0.3516586601449908,0.9697075482343811,0.7123932703008539,0.973882939879746,0.2273233005605666,0.9713620464009519,0.956987983343248,0.9992375966686496,0.979159547888162,0.6133651397977394,0.42108887566924447,0.9970498512790006,0.3315694229625223,0.9907033908387866,0.7692913741820345,0.9981769185008923,0.43136109458655564,0.9661234979179061,0.20849315883402736,0.4130905413444379,0.9965213563355145,0.14811457465794176,0.2964530636525878,0.8811440809042237,0.7012057108863772
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9529521259158484,0.9991396628526509,0.9899555287485952,0.9903124970775,0.9978916848094382,0.9885991515351552,0.9995117192147531,0.9998017846519929,0.9995757287328971,0.987635217132659,0.9722339083878643,0.9852321237358715,0.9977867935752528,0.9813820345032718,1.0,0.9970848304580606,0.9987368233194527,0.9857822724568709,0.9687377751338488,0.9946029744199881,0.9569075550267698,0.995836525877454,0.9455807257584771,0.9818679357525283,0.9999388459250446,0.9855823914336704
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7528802102968415,0.9839575508778058,0.981153665694181,0.9440008089479935,0.9947670331620293,0.9460147959810797,0.9954705532421178,0.9899145746579417,0.9998574657941701,0.9863593099345629,0.8113737061273051,0.9833125520523498,0.997822010707912,0.9698622248661509,0.999274003569304,0.9870089232599643,0.9982295062462819,0.8469934562760262,0.9727470553242118,0.9706967281380132,0.9508725758477098,0.9973470553242116,0.9277977394408091,0.8578143961927424,0.9905277810826888,0.9386084473527663
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6546949015718992,0.7332234256266923,0.9637162365931286,0.7717191430762469,0.9055262086270869,0.8911775032920495,0.9612090422367638,0.8764878048780487,0.9992023795359904,0.9424503271861987,0.6994260559190958,0.8813998810232004,0.9976035693039856,0.9041678762641284,0.9393660916121356,0.5952641284949435,0.9977587150505651,0.7395895300416419,0.965780249851279,0.8946546103509816,0.909674241522903,0.9957499107674004,0.8916769779892921,0.6675709696609161,0.9153914336704343,0.5387709696609162
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5281879517776066,0.7882111974844964,0.9701840023598338,0.33479838257161293,0.9871669749231634,0.8916740653101479,0.9710538964901844,0.9737808447352765,0.9993884592504462,0.9828566329565734,0.5,0.5,0.9970503271861987,0.5,0.9919990481856038,0.9488416418798334,0.9981383700178466,0.5,0.9660468768590126,0.27681784651992863,0.4853658536585366,0.9966096371207616,0.8611869125520524,0.7159119571683521,0.9049866745984533,0.6996347412254611
